record_type,seed,id,true_label,misa_prediction,misa_abs_error,comparator,comparator_prediction,comparator_abs_error,error_difference,model,target_bin,n,target_min_observed,target_max_observed,mae,rmse,bias
target_intensity_bin,43,,,,,,,,,MISA,"[-3,-1)",85,-3.0,-1.3333333730697632,1.0391829489346813,1.2704402975606857,0.4671934266739032
target_intensity_bin,43,,,,,,,,,MulT,"[-3,-1)",85,-3.0,-1.3333333730697632,1.1175581361002782,1.280387128353521,1.092211295971099
target_intensity_bin,43,,,,,,,,,P2,"[-3,-1)",85,-3.0,-1.3333333730697632,0.9122121961677776,1.1251878091129575,0.8502861538354088
target_intensity_bin,43,,,,,,,,,MISA,"[-1,0)",121,-1.0,-0.3333333432674408,1.0499422674890884,1.2216543870279146,0.4694807235428617
target_intensity_bin,43,,,,,,,,,MulT,"[-1,0)",121,-1.0,-0.3333333432674408,0.5797753804478764,0.6981408526787632,0.3959140046076341
target_intensity_bin,43,,,,,,,,,P2,"[-1,0)",121,-1.0,-0.3333333432674408,0.5827948007086092,0.7488580893493214,0.258240422372483
target_intensity_bin,43,,,,,,,,,MISA,"[0,1)",350,0.0,0.6666666865348816,0.8279462389967271,0.9939355851064415,0.5178648536652326
target_intensity_bin,43,,,,,,,,,MulT,"[0,1)",350,0.0,0.6666666865348816,0.37764560941074576,0.4876953187713303,0.05084808046264308
target_intensity_bin,43,,,,,,,,,P2,"[0,1)",350,0.0,0.6666666865348816,0.4422710978026901,0.5708575456529456,0.0330139273511512
target_intensity_bin,43,,,,,,,,,MISA,"[1,3]",172,1.0,3.0,0.8324124670132648,1.1350379811876379,-0.07540276118142661
target_intensity_bin,43,,,,,,,,,MulT,"[1,3]",172,1.0,3.0,0.8444550436336634,1.0867561178105973,-0.8182301005391881
target_intensity_bin,43,,,,,,,,,P2,"[1,3]",172,1.0,3.0,0.7721285700018323,1.0317807176803075,-0.7042828692166612
target_intensity_bin,44,,,,,,,,,MISA,"[-3,-1)",85,-3.0,-1.3333333730697632,0.9101216773776447,1.1856690116011028,0.19441592360244078
target_intensity_bin,44,,,,,,,,,MulT,"[-3,-1)",85,-3.0,-1.3333333730697632,1.1875090960413217,1.3316124832909686,1.1800665291135801
target_intensity_bin,44,,,,,,,,,P2,"[-3,-1)",85,-3.0,-1.3333333730697632,0.8796618271399946,1.101765992059603,0.7957068168941666
target_intensity_bin,44,,,,,,,,,MISA,"[-1,0)",121,-1.0,-0.3333333432674408,0.9819908089443179,1.1765319441542987,0.125284463074828
target_intensity_bin,44,,,,,,,,,MulT,"[-1,0)",121,-1.0,-0.3333333432674408,0.5722996486766525,0.6838200471128928,0.45083394697444007
target_intensity_bin,44,,,,,,,,,P2,"[-1,0)",121,-1.0,-0.3333333432674408,0.5979015373062989,0.7804141919393056,0.22893543569140198
target_intensity_bin,44,,,,,,,,,MISA,"[0,1)",350,0.0,0.6666666865348816,0.7216689988332136,0.9621422308561349,0.20851593841399466
target_intensity_bin,44,,,,,,,,,MulT,"[0,1)",350,0.0,0.6666666865348816,0.3562512042586293,0.45025485661520737,0.023791983766215188
target_intensity_bin,44,,,,,,,,,P2,"[0,1)",350,0.0,0.6666666865348816,0.46850372456014155,0.6017138019742957,-0.006979425475001335
target_intensity_bin,44,,,,,,,,,MISA,"[1,3]",172,1.0,3.0,0.9175769107113051,1.2679142173058398,-0.2506629799514316
target_intensity_bin,44,,,,,,,,,MulT,"[1,3]",172,1.0,3.0,0.8514002264737216,1.0516109950980392,-0.8393794181540088
target_intensity_bin,44,,,,,,,,,P2,"[1,3]",172,1.0,3.0,0.7772039512475563,1.035155916305966,-0.6872063505701548
